Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21,20May21,21May21,22May21,23May21,24May21,25May21,26May21,27May21,28May21,29May21,30May21,31May21,01Jun21,02Jun21
NCL,New Caledonia,https://www.countryflags.io/nc/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4667147696,.4910934269,.5154720545,.5452025533,.5802848339,.620718956,.6665049195,.7176426649,.7741322517,.8395754099,.9086204171,.9812672734,1.05751586,1.137366295,1.22081852,1.307872534,1.401557922,1.501874447,1.608822227,1.722401261,1.842611551,1.969453096,2.102926016,2.236398697,2.369871616,2.503344297,2.636817217,2.770289898,2.903762817,3.037235498,3.194761992,3.37634182,3.58197546,3.811662436,4.065402985,4.343197346,4.645044804,4.953631401,5.268957138,5.591022015,5.919826031,6.25536871,6.597650528,6.946671009,7.290418625,7.628892422,7.962093353,8.290019989,8.612674713,8.930054665,9.242161751,9.562142372,9.889995575,10.22572231,10.56932259,10.92079639,11.28014374,11.64736366,12.01458359,12.38761425,12.76645565,13.15110779,13.54157066,13.93784428,14.33992863,14.75184917,15.16779518,15.5877676,16.01176453,16.43978882,16.87183762,17.30791283,17.73941803,18.16635513,18.58872223,19.00651932,19.41974831,19.82840729,20.23249626,20.62799263,21.0148983,21.39320946,21.76292801,22.12405586,22.4765892,22.82052994,23.17155647,23.52966499,23.89485741,24.26713562,24.64649582,25.03293991,25.4264698,25.80080795,26.15595627,26.49191666,26.80868721,27.10626602,27.38465691,27.64385796,27.9084549,28.17844582,28.45383453,28.73461723,29.02079582,29.31236839,29.60933876,29.90666771,30.20435524,30.50240135,30.80080795,31.09957314,31.39869881,31.69818306,31.95488358
NAM,Namibia,https://www.countryflags.io/na/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0026607872,.0035477164,.0056198575,.0088772103,.0133197745,.018947551,.0257605389,.0337587371,.0436725058,.0529833175,.0616911687,.069591254,.0766835809,.0829681307,.0884449184,.0923835859,.0957533345,.0985541567,.100990884,.1045397669,.1090257615,.113941215,.1201322079,.1285521984,.139749676,.151548177,.16247724,.1775141954,.194756791,.2171050757,.2518936992,.2989067733,.3468301296,.4079562724,.4774829447,.5578200817,.6362374425,.7048110366,.7777376175,.8553570509,.9253709316,.9877793193,1.042582273,1.123111844,1.208945632,1.295479536,1.377081394,1.461412668,1.556385517,1.660162091,1.735836983,1.817201018,1.89471972,1.972221017,2.043256998,2.115670204,2.193608999,2.284854889,2.376039267,2.45537281,2.538563251,2.625289679,2.69979763,2.769783258,2.836294174,2.891890526,2.947971344,3.000014305,3.048077583,3.100330591,3.147314548
MYS,Malaysia,https://www.countryflags.io/my/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0220289901,.0461735204,.0821685195,.1264938265,.1764389873,.2326365113,.2894122005,.3533501029,.4179789722,.4830387533,.5511370301,.624964416,.699498117,.7728914022,.8431079388,.9113385081,.9762637615,1.037531018,1.093568206,1.148461699,1.206010818,1.265633821,1.327020764,1.392160296,1.460830331,1.529712558,1.599012852,1.667909622,1.744256616,1.825666666,1.910499811,2.002726793,2.102004051,2.20227766,2.302417278,2.396943331,2.487919092,2.576196909,2.657526731,2.734802246,2.811475992,2.892137766,2.977729559,3.062773943,3.146898508,3.231252432,3.314712286,3.395496845,3.47028017,3.542192698,3.614979744,3.68433404,3.754586458,3.824518919,3.89493084,3.967572451,4.038980007,4.111010075,4.19141531,4.264241219,4.331465244,4.396768093,4.471019268,4.545761585,4.63631916,4.733762264,4.850708485,4.977287292,5.113132954,5.247984409,5.393620491,5.532715321,5.65521574,5.752605438,5.837480545,5.915042877,5.982634068,6.052621841,6.132388592,6.317685127,6.539469719,6.788677216,7.053497791,7.334490299,7.631227493,7.93838644,8.161141396,8.376673698,8.59817791,8.828829765,9.062866211,9.278077126,9.472403526,9.661652565
MWI,Malawi,https://www.countryflags.io/mw/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1092216522,.1479765773,.1978028864,.2566840649,.3272240162,.3957593143,.4680058956,.5343766809,.5970932245,.6542626023,.7052015066,.7427292466,.7805094123,.8144459724,.8472294211,.8787840009,.9095050097,.9400758743,.9771383405,1.016333461,1.057411075,1.10818696,1.160453081,1.20931828,1.254782557,1.294390202,1.332500219,1.36831975,1.393038869,1.411295891,1.428017497,1.442554355,1.456574798,1.470079064,1.485303044,1.501393199,1.518631339,1.536781311,1.557486892,1.578245044,1.599055767,1.619918942,1.639992476,1.658356547,1.675212026,1.690028548,1.705309272,1.719472766,1.732355118,1.745824337,1.759880424,1.774523377,1.787678123,1.799344778,1.810632706,1.82170558,1.830825567,1.838563442,1.845754623,1.853664994,1.862671852,1.871323586,1.879877329,1.888203144,1.896716356,1.90509522,1.913684726,1.921860218,1.930085182,1.937873483,1.946005583,1.952695131
MUS,Mauritius,https://www.countryflags.io/mu/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0070113074,.0093484102,.0139173735,.0207181964,.0297508799,.0410154238,.0545118302,.0702400953,.088200219,.1061603427,.1241204664,.1420805901,.1600407213,.1780008376,.1959609687,.213921085,.2318812162,.2498413473,.3018422723,.3878840208,.507966578,.6620899439,.8502541184,1.072459102,1.328704953,1.584950686,1.841196537,2.097442389,2.353688002,2.609933853,2.866179705,3.122425556,3.378671169,3.634917021,3.891162872,4.147408485,4.403654575,4.659900188,4.916145802,5.172391891,5.428637505,5.684883595,5.941129208,6.197374821,6.453620911,6.709866524,6.966112137,7.222358227,7.47860384,7.734849453,7.991095543,8.247341156,8.503586769,8.747034073,8.97768116,9.195528984,9.400576591,9.59282589,9.772275925,9.938925743,10.10557652,10.27222729,10.43887711,10.60552788,10.77217865,10.93882847,11.10547924,11.27212906,11.43877983,11.6054306,11.77208042,11.93873119,12.10538101,12.27203178,12.43868256,12.60533237,12.77198315,12.93863392,13.10528374,13.27193451,13.43858433,13.6052351,13.77188587,13.93853569,14.10518646,14.27183723,14.43848705,14.60513783,14.77178764,14.93843842,15.10508919,15.27173901,15.43838978,15.60504055,15.77169037,15.93834114,16.10499191,16.27164268,16.43829155,16.60494232,16.77159309,16.93824387,17.18814087,17.5212822,17.93767166,18.43730545,19.02018738,19.68631363,20.43568802,21.1850605,21.93443489,22.68380737,23.43317986,24.18255424,24.93192673,25.68130112,26.4306736,27.18004608,27.92942047,28.67879295,29.42816734,30.07048607,30.60575294
MRT,Mauritania,https://www.countryflags.io/mr/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0155110266,.02066762,.0258104634,.0309395567,.0360548981,.0411564931,.0462443382,.0513184331,.0570004173,.0632902905,.0701880604,.0776937157,.0858072639,.0945286974,.1038580239,.1131873503,.1225166768,.1318459958,.1411747336,.1505028903,.159830451,.1691574305,.1784838289,.1878096312,.1971348524,.2064600587,.2157852799,.2251105011,.2344357073,.2437609285,.2530861497,.262411356,.2717365921,.2810617983,.2903870046,.2997122407,.309037447,.3183626533,.3276878893,.3384061456,.3505174518,.3640218079,.3789191842,.3952096105,.4128930867,.4319696128,.451046139,.4701226652,.4891991615,.5082756877,.5273522139,.5479876399,.5701819062,.5900706053,.6076536775,.6229310632,.6410381794,.6619750261,.6841825843,.7076609731,.7362747192,.7644687891,.7922433019
MOZ,Mozambique,https://www.countryflags.io/mz/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0787209421,.1017389148,.1215345338,.1381078064,.1514587402,.1615873277,.1684935689,.1721774638,.1758613586,.1795452535,.1832291484,.189280048,.1976979524,.2084828764,.2216347903,.2371537238,.2550396621,.2752926052,.2955455482,.3157984912,.3360514343,.3563043773,.3765573204,.3968102336,.4170631766,.4373161197,.4575690627,.4778220057,.4980749488,.5183278918,.5385808349,.5588337779,.5790867209,.599339664,.619592607,.6398455501,.6600984931,.6803514361,.7006043792,.7208573222,.7411102653,.7613632083,.7816161513,.8018690944,.8221220374,.8423749804,.8626279235,.8828808665,.9031338096,.9233867526,.9436396956,.9638926387,.9841455817,1.004398465,1.024651408,1.044904351,1.065157294,1.085410237,1.10566318,1.125916123,1.146169066,1.166524291,1.186981797,1.207541704,1.228203773,1.248968124,1.269834876,1.287853241,1.302920938,1.315038204,1.324204683,1.330420732,1.333686113,1.334000826,1.334315658,1.33463037,1.334945202,1.335259914,1.335574746,1.335889459,1.336159348,1.336384177
MNG,Mongolia,https://www.countryflags.io/mn/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1156916767,.1545504779,.1928249598,.2346916795,.2801506221,.3244433403,.3672634065,.4130014479,.4616574049,.5132313371,.5992125869,.7572238445,.9948549867,1.299957037,1.670074344,2.115620613,2.590907097,3.082943439,3.638427496,4.190351486,4.731568813,5.224001408,5.665915012,6.102997303,6.631772995,7.04547739,7.404786587,7.728997231,8.036730766,8.319307327,8.619711876,8.815223694,9.031163216,9.274432182,9.547915459,9.993152618,10.60290527,11.39977932,12.38222694,13.54737377,14.78858089,15.99575806,17.04927826,17.95637703,18.65146637,19.13961601,19.42082214,19.59482193,19.76882172,19.9428215,20.11682129,20.29082108,20.46482086,20.63882065,21.09095192,21.82121468,22.82960892,24.11613464,25.68079185,27.55198669,29.66009521,31.78045845,33.99401474,36.36446381,39.03544617,41.98463058,45.03023148,48.66986465,52.62739944,56.494133,60.16574478,63.49399567,66.41569519,69.07795715,70.99985504,72.40225983,73.56006622,74.50154114,75.28173065,75.99684143,76.66574097,77.34191132,78.05484009,78.81822968,79.639534,80.62986755,81.80791473,83.12471008,84.70040894,86.82268524,88.96131897,91.12119293,93.37879181,95.41918182,97.42998505
MNE,Montenegro,https://www.countryflags.io/me/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1062313318,.1376622021,.165842101,.1907709837,.2151350826,.2389343828,.2613309026,.2834174633,.3072259426,.336705327,.371855557,.4042507112,.4338907897,.4616138041,.4874197245,.5144539475,.5387675762,.5696474314,.6128333211,.6705063581,.734539032,.8143215775,.8996028304,.9905663729,1.077925444,1.161679864,1.278288603,1.435420156,1.616566658,1.826710463,2.077101469,2.35095644,2.619668722,2.885579824,3.117856264,3.353507519,3.595059156,3.848733187,4.112555027,4.433108807,4.765233994,5.120983601,5.460983753,5.791593075,6.084091187,6.342035294,6.586410999,6.817378521,7.06423378,7.316714287,7.569676399,7.849225521,8.139220238,8.401963234,8.644065857,8.847414017,9.029294968,9.188102722,9.309441566,9.413835526,9.500207901,9.568372726,9.629581451,9.69878006,9.785037041,9.86610508,9.952798843,10.07521629,10.64655113,11.41510391,12.26061535,13.17413139,14.23173809,15.39690781,16.6660347,17.59197235,18.42432785,19.22913361,20.01906013,20.72254753,21.34790421,21.91088295,22.42996216,22.91157341,23.38044357,23.79725266,24.17908287,24.54146767,24.88036728,25.62846184,26.42023849,27.27270699,28.30160332,29.44415855,30.66392326,32.0008049,32.98317337
MMR,Myanmar,https://www.countryflags.io/mm/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1728381068,.2405582964,.3183859885,.3962136507,.4740413427,.5440017581,.6060948372,.6603206396,.7066791654,.7451703548,.7757943273,.7985509038,.8213075399,.8440641761,.8668208122,.8895774484,.9123340845,.9350907207,.9578473568,.9806039929,1.003360629,1.026117206,1.048873901,1.071630478,1.094387174,1.11714375,1.139900446,1.162657022,1.185413718,1.208170295,1.230926991,1.253683567,1.276440263,1.299196839,1.321953535,1.344710112,1.367466807,1.390223384,1.41297996,1.435736656,1.458493233,1.481249928,1.504006505,1.526763201,1.549519777,1.572276473,1.59503305,1.617789745,1.640546322,1.663303018,1.686059594,1.70881629,1.731572866,1.754329562,1.777086139,1.799842715,1.822599411,1.845355988,1.868112683,1.896407485,1.930240512,1.969611645,2.014520884,2.064968348,2.120954037,2.182477951,2.244001865,2.30552578,2.367049694,2.42857337,2.490097284,2.551621199,2.613145113,2.674668789,2.736192703,2.797716618,2.859240532,2.920764446,2.982288122,3.043812037,3.105335951,3.166859865,3.237579107,3.317493916,3.40660429,3.504910231,3.612411499,3.729108334,3.855000496,3.980892897,4.106785297,4.23267746,4.358569622,4.479810238,4.596399307,4.70833683,4.81562233,4.918256283,5.016238689,5.10956955,5.20290041,5.296230793,5.376228809,5.442893505,5.496225357,5.536224365,5.56289053,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373,5.576223373
MLT,Malta,https://www.countryflags.io/mt/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.169634581,3.415654421,3.656486034,3.895107031,4.136705399,4.376917839,4.614359856,4.847733498,5.07494688,5.305756092,5.538068771,5.777456284,6.036770344,6.327242374,6.643801689,6.982735157,7.344808102,7.730522156,8.112698555,8.491986275,8.869240761,9.240333557,9.605383873,9.96978569,10.33448219,10.72019577,11.11395741,11.51441002,11.90153885,12.27820301,12.65218544,13.03745747,13.44657612,13.85755253,14.27318668,14.70529842,15.15350437,15.61185169,16.06433105,16.51510239,16.99564552,17.48635864,18.01495171,18.55262184,19.13901901,19.7665081,20.41846275,21.10564423,21.82239151,22.53498268,23.2572422,23.97947121,24.72952843,25.46352005,26.20063591,26.88480949,27.56562424,28.26035118,28.98608971,29.7176342,30.49551773,31.31617355,32.24595642,33.23177338,34.25325775,35.29128265,36.35359573,37.44789124,38.55179596,39.64812469,40.70501328,41.7400589,42.71429443,43.63706207,44.52796173,45.37638474,46.22359848,47.0642395,47.91962051,48.81099319,49.75029373,50.68373108,51.63653564,52.57855225,53.57067871,54.50800323,55.49376297,56.4934082,57.56388474,58.652668,59.76907349,60.85732651,61.94100952,62.99822235,64.01599121,64.94002533,65.81975555,66.65137482,67.48170471,68.32564545,69.15824127,70.01594543,70.97382355,71.98973846,73.07368469,74.14250946,75.26389313,76.4373703,77.63144684,78.83085632,80.04000092,81.27841187,82.59986115,83.90789795,85.19748688,86.51586914,87.86334991,89.24259949,90.61575317,92.03108978,93.50939178,95.04425812,96.60273743,98.1619873,99.67681122,101.0945892,102.3734741,103.5875702,104.6905289,105.8126831,106.6930618
MLI,Mali,https://www.countryflags.io/ml/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0139016528,.0220459457,.0319454409,.043600142,.0570100471,.0704199523,.0838298574,.0972397625,.1100977957,.1224039495,.1341582388,.1453606486,.156011194,.1661098599,.1756566465,.1852034479,.1947502345,.2042970359,.2138438225,.223390609,.2329374105,.2424752265,.2520040572,.2615239024,.2710347772,.2805366814,.2900295854,.2995135188,.3089974821,.3184814155,.327965349,.3374492824,.3469332159,.3564171493,.3659010828,.3753850162,.3848689497,.3943528831,.4038368165,.41332075,.4217969775,.4292654693,.4357262552,.4411793351,.4456246793,.4490623176,.4514922202,.4569619,.4654713571,.4770205915,.4916096032,.5092383623,.5290513039,.5510484576,.5721899867,.5924758911,.6119062304,.6279496551,.6406061649
MKD,North Macedonia,,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0272620544,.0363494046,.0454367585,.0545241088,.0636114627,.0726988092,.0817861632,.0908735171,.0999608636,.1090482175,.1181355715,.1272229254,.1363102794,.1453976184,.1544849724,.1635723263,.1726596802,.1817470342,.1908343881,.1999217272,.2090090811,.2180964351,.227183789,.2360862941,.2448039502,.2533367574,.2616846859,.2698478103,.277826041,.2856194675,.2934128642,.3012062609,.3089996576,.3167930841,.3245864809,.3323798776,.3401732743,.3479667008,.3569203019,.3670341372,.3801839352,.4026759565,.4345102608,.4767773151,.5294771194,.5993948579,.6881079674,.791100204,.8904746771,.9862313867,1.0927248,1.202740073,1.317837358,1.436439395,1.537795901,1.633497715,1.73916471,1.828073382,1.907438517,1.975549102,2.035649061,2.111128807,2.199478626,2.280215263,2.374171734,2.475582123,2.576651573,2.674136639,2.762745142,2.844987392,2.925725937,2.995407104,3.106908321,3.257847548,3.448224545,3.68333149,3.986015797,4.535219193,5.182231903,5.876793385,6.582895756,7.300538063,8.02972126,8.692543983,9.110066414,9.430996895,9.73707962,10.06499004,10.41147137,10.76766109,11.14456081,11.52990818,11.92370224,12.24734879,12.56375313,12.8813715,13.22185612,13.6073246,14.08005142,14.53542805,14.97345161
MEX,Mexico,https://www.countryflags.io/mx/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0082190745,.0111473389,.0143577605,.0178503413,.0216250792,.0255172588,.0288803056,.0320712775,.0354235284,.0393727869,.0437220745,.0483785607,.0532577932,.0583117045,.0740907639,.104835704,.1444477141,.1884233057,.2326694727,.2785715163,.3244479597,.3593682051,.384540081,.4068909287,.4244971573,.4423254728,.4595981836,.4770544171,.4946031272,.5065472722,.5119143128,.5177488923,.522696197,.5261033773,.5289584398,.5324177146,.5366342664,.5409473181,.545463264,.5500130653,.5548377633,.5597876906,.5641015768,.5675384402,.5704462528,.5722706318,.5750419497,.5786489844,.6006247401,.6383716464,.7054591775,.8014765978,.9067583084,1.014436603,1.125801086,1.22607708,1.321470618,1.408725977,1.487617254,1.56993103,1.656640649,1.746465921,1.835025549,1.917983413,1.984461188,2.036634922,2.079924583,2.118189812,2.154729366,2.213306665,2.310033321,2.437274218,2.581413269,2.745392799,2.920504093,3.096538782,3.258415699,3.399882078,3.529789925,3.663557768,3.804469109,3.94851017,4.10436821,4.262426376,4.418842316,4.565599918,4.712816715,4.856112003,4.99652338,5.13657093,5.303884983,5.499932289,5.726784229,5.971003532,6.227123737,6.474300861,6.731163502,6.988212109,7.241611481,7.512757301,7.777709961,8.028689384,8.295761108,8.569242477,8.878537178,9.19818306,9.512766838,9.851632118,10.19540215,10.53196049,10.85667801,11.15056229,11.4408884,11.71859741,11.97176266,12.21733284,12.45887852,12.69838905,12.92695236,13.13983631,13.3485899,13.55978012,13.77676392,13.99977398,14.24208736,14.50446129,14.79802227,15.11749554,15.4490366,15.77752209,16.09775734,16.39404488,16.64865303,16.87906647,17.09104156,17.27855682,17.46969414,17.68117142,17.89140129,18.18959236,18.52939606,18.89314651,19.28755188,19.69081116,20.0855999,20.49902153,20.89372444,21.28846169,21.69754601,22.11781502,22.52520752,22.93704605,23.33597946,23.70741844,24.08519173
MDV,Maldives,https://www.countryflags.io/mv/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093418241,1.519222856,2.034005642,2.64685297,3.286709309,4.013937473,4.812829971,5.668344975,6.604555607,7.603399754,8.676041603,9.69217205,10.71445179,11.72340679,12.73014641,13.70145512,14.66123962,15.6103878,16.59022903,17.57317162,18.58157349,19.60532188,20.67336464,21.74151802,22.81670952,23.90838242,25.02410126,26.13848877,27.26589775,28.42965126,29.70482063,31.08453751,32.45879745,33.91142273,35.42036819,36.94114304,38.29329681,39.41233826,40.26187134,41.0821228,41.64831924,42.00284576,42.22603989,42.46106339,42.71389771,42.98609543,43.25341797,43.57157135,43.93898392,44.30207062,44.65421677,45.00705338,45.37687302,45.7489357,46.17388153,46.68520355,47.32281494,48.10261917,49.02060318,50.11241531,51.27032471,52.33082962,53.4598999,54.62717438,55.66761017,56.57894516,57.46171951,58.30487823,59.29602051,60.30087662,61.30628586,62.44174194,63.71616364,65.00850677,66.32805634,67.67486572,68.99277496,70.28797913,71.52075958,72.70731354,73.79239655,74.83718109,75.70701599,76.56281281,77.40932465,78.29699707,79.16074371,79.97387695,80.80821228,81.70137787,82.50758362,83.2077713,83.81893158,84.33944702,84.78123474,85.19966888,85.59012604,85.9633255,86.34253693,86.69828033,87.06893158,87.4697113,87.8966217,88.33888245,88.77648926,89.19586182,89.6266861,90.03932953,90.45625305,90.83544159,91.18927765,91.51615906,91.82575226,92.06218719,92.25831604
MDG,Madagascar,https://www.countryflags.io/mg/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0085654883,.0120997867,.0170861892,.0235246979,.0303400811,.0375323407,.0451014712,.0536389463,.0616926588,.0695990995,.0773582757,.0860454068,.0956605077,.106203571,.1154808328,.1234922931
